"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"181",="6486","互動","73.3","-","","","","","","","","","","","","","","","","",""
"182",="6411","晶焱","83","2012","13.5","","3.73","","1.53","+39.1","27.6","","11.3","","2.91","-0.48","18.2","","12.5","","51"
"183",="6290","良維","62.1","2012","74","-6.38","9.08","-8.94","2.48","-15.3","12.3","-0.35","3.37","-0.29","2","-0.4","8.22","-1.52","4.55","-1.28","38"
"184",="5234","達興材料","86.4","2012","32.6","+12.2","9.07","+29.2","3.4","+56.5","27.8","+3.67","10.4","+2.95","4.03","+1.28","22.6","+4.4","12.9","+3.37","55"
"185",="5312","寶島科","63.5","2012","21.6","+6.87","12.8","+7.4","3.26","+44.6","59.2","+0.29","15.1","+3.98","5.42","+1.67","22.8","+2.9","14.7","+2.62","55"
"186",="6147","頎邦","60.2","2012","150","+13.5","42.9","+38.4","25.5","+43.6","28.6","+5.14","17.5","+3.14","4.33","+1.32","15.1","+3.38","9.73","+1.98","62"
"187",="3617","碩天","80","2012","48.9","+15.2","19.2","+17.2","4.03","+33.1","39.2","+0.67","8.11","+1.27","5.1","+1.26","12.9","+3.3","9.14","+2.05","50"
"188",="3227","原相","162.5","2012","35.1","+1.76","13.5","+17.7","2.79","-43.8","38.6","+5.24","7.02","-4.61","2.19","-1.66","4.36","-2.33","3.58","-1.85","57"
"189",="4953","緯軟","74.4","2012","21.4","+51.9","4.1","+60.6","0.52","+107","19.2","+1.04","2.42","+0.64","1.46","+0.72","7.58","+3.59","4.56","+1.98","45"
"190",="6435","大中","90","2012","11.3","","2.06","","0.73","","18.1","","6.42","","2.79","","18.9","","12.6","","41"
"191",="6451","訊芯-KY","105","2012","38.3","-29.8","15.1","-24.8","8.56","-28.7","39.3","+2.58","22.3","+0.34","13.21","-5.31","18","-8.15","14.9","-6.42","80"
"192",="3526","凡甲","95","2012","18.1","-11.1","5.32","-11.6","1.28","-16.7","29.5","-0.17","7.11","-0.32","2.11","-0.42","10.6","-1.05","6.07","-0.45","53"
"193",="8114","振樺電","85.2","2012","23.2","+6.61","9.54","+8.19","3.75","+17.9","41","+0.6","16","+1.32","5.98","+0.73","29.4","+1.46","19.5","+0.85","68"
"194",="2373","震旦行","87.9","2012","126","-2.57","51.4","+0.98","10.8","+1.58","40.6","+1.43","9.1","+0.48","3.54","+0.12","16.9","+0.69","9.78","+0.42","55"
"195",="3010","華立","55.4","2012","315","+1.03","28.6","+1.28","9.88","+3.73","9.06","+0.02","3.32","+0.07","4.27","+0.15","12.4","-0.32","5.33","-0.25","36"
"196",="1232","大統益","117.5","2012","190","+5.34","10.6","-0.54","4.48","-23.7","5.55","-0.33","2.38","-0.89","2.8","-0.87","15.3","-4.56","10.9","-3.92","40"
"197",="3455","由田","45.4","2012","8.02","-48.6","3.19","-48.6","-2.11","-313","39.8","-0.04","-26.3","-32.6","-3.48","-5.21","-12.3","-18.2","-9.31","-13.6","38"
"198",="8466","美吉吉-KY","66.6","-","","","","","","","","","","","","","","","","",""
"199",="5469","瀚宇博","36.35","2012","559","+37.3","44.6","+7.78","5.62","+15.5","7.96","-2.18","1.05","-1.02","1.24","+0.18","3.43","-2.27","1.04","-0.78","43"
"200",="6277","宏正","87.3","2012","42.8","-2.91","24.5","+0.56","4.79","-7.17","57.4","+1.98","11.3","-0.72","4.01","-0.31","16.2","-1.7","10.1","-1.37","68"
"201",="5604","中連貨","58.1","2012","15.6","","4.54","","1.33","-21.1","29.1","","8.5","","1.23","-0.32","5.75","","3.24","","45"
"202",="2049","上銀","284","2012","124","-21.8","47.3","-27.2","20.1","-47.3","38.2","-2.82","15.6","-8.46","8.15","-8.08","19.8","-29.9","8.43","-13.7","49"
"203",="8942","森鉅","52.9","2012","34.4","+25","12.1","+44.2","5.88","+22.7","35.1","+4.66","17.2","-0.25","4.16","+0.31","18.4","-1.88","10.9","-0.89","64"
"204",="3541","西柏","75.8","2012","10.1","","3.41","","1.02","-13.5","33.7","","10.1","","2.69","-0.58","16.6","","10.8","","62"
"205",="1773","勝一","96","2012","68.2","-0.97","11","+10.1","5.47","+13.1","16.2","+1.63","8.02","+1","4.1","+0.47","16.7","+1.66","12.5","+1.36","47"
"206",="1301","台塑","85","2012","1,969","-9.29","153","-56.8","148","-58.5","7.78","-8.56","7.53","-8.93","2.43","-3.41","6.35","-7.88","4.17","-5.98","38"
"207",="6592","和潤企業","79.6","-","","","","","","","","","","","","","","","","",""
"208",="8924","大田","47.9","2012","50.9","+3.04","7.06","+12.8","0.42","+76.5","13.9","+1.2","1.41","-0.06","0.34","+0.14","3.09","-0.05","1.89","-0.02","45"
"209",="3088","艾訊","53.7","2012","28","+1.46","10.7","+13.2","1.78","+24.2","38.3","+3.97","6.6","+1.35","2.32","+0.46","15","+3.22","9.89","+1.83","51"
"210",="1341","富林-KY","60.9","-","","","","","","","","","","","","","","","","",""
"211",="6464","台數科","114.5","-","","","","","","","","","","","","","","","","",""
"212",="2114","鑫永銓","80","2012","22.3","+13.3","7","+34.9","4.59","+24","31.4","+5.03","20.6","+1.77","7.48","+1.42","26.9","+2.31","20.2","+2.36","73"
"213",="3527","聚積","89","2012","24.7","+17.5","8.85","+6.75","2.98","+0.98","35.8","-3.59","11.2","-1.96","9.11","+0.1","17.3","-0.05","13.2","-0.86","66"
"214",="3211","順達","80.8","2012","281","+19.4","25.6","+2.29","15.2","-0.08","9.13","-1.53","5.41","-1.06","10.24","-1.46","23.4","-5.21","10.2","-2.07","49"
"215",="1723","中碳","101.5","2012","83.2","-8.24","24.5","-11.2","19.7","-12.5","29.5","-0.99","23.7","-1.11","8.55","-1.21","30.5","-6.38","26","-4.85","77"
"216",="1102","亞泥","43.9","2012","638","-7.31","61.4","-45.9","50.8","-49.3","9.63","-6.87","9.16","-8.64","1.57","-1.62","5.69","-6.94","3.01","-3.73","36"
"217",="2397","友通","75","2012","19.4","+9.25","6.57","+9.91","2.09","-0.74","33.9","+0.21","10.8","-1.08","1.82","+0.03","7.48","0","6.47","-0.17","64"
"218",="2491","吉祥全","7.7","2012","9.31","-21.4","-1.32","+39.6","-4.43","-11.3","-14.2","+4.28","-161","-81.2","-7.09","-3.43","-78.7","-46.6","-29.7","-14.3","21"
"219",="3532","台勝科","151","2012","95.1","","5.15","","0.85","-40.9","5.41","","0.89","","0.11","-0.08","0.46","","0.35","","40"
"220",="5530","龍巖","57.3","2012","48.4","+8.7","35.2","+13.9","20.9","+12","72.7","+3.33","44.5","+2.22","5.23","+0.55","25.9","-2.19","5.53","+0.3","64"
"221",="9943","好樂迪","64.5","2012","34.3","-5.98","19.5","-4.99","5.66","-20.4","56.8","+0.59","16.5","-2.99","3.84","-0.99","17.1","-5.91","13.3","-3.99","70"
"222",="4912","聯德控股-KY","80","2012","19.3","+66.7","4.73","+67.4","2.04","+89.8","24.5","+0.1","10.6","+1.29","7.24","+3.23","24.4","+5.17","15","+3.94","57"
"223",="6125","廣運","16.8","2012","74.8","-9.89","-4.82","-224","-8.94","-238","-6.44","-11.1","-20","-13.1","-3.6","-2.53","-21.7","-14","-9.85","-6.18","21"
"224",="1215","卜蜂","71.5","2012","178","+0.53","13.8","+16.7","3.24","+138","7.76","+1.08","1.8","+1.01","1.39","+0.8","6.87","+3.65","3.39","+1.65","32"
"225",="2239","英利-KY","58.2","-","","","","","","","","","","","","","","","","",""
"226",="2881","富邦金","41.7","2012","3,690","+52.6","","","291","-4.56","","","7.9","-4.79","3.07","-0.32","10.8","-2.67","0.75","-0.11","34"
"227",="8497","格威傳媒","67.4","-","","","","","","","","","","","","","","","","",""
"228",="3679","新至陞","61.1","2012","53.2","-13.6","9.38","-30","4.07","-33.5","17.6","-4.13","7.65","-2.29","5.01","-3.1","9.14","-6.43","5.99","-3.82","48"
"229",="4557","永新-KY","68","2012","12","","3.7","","0.81","","30.7","","7.48","","3.24","","28.4","","7.46","","48"
"230",="6577","勁豐","73.2","-","","","","","","","","","","","","","","","","",""
"231",="6664","群翊","60.6","-","","","","","","","","","","","","","","","","",""
"232",="1730","花仙子","71","2012","13.5","+7.96","6.15","+7.53","0.9","-6.69","45.5","-0.18","6.64","-1.04","1.68","-0.12","11.5","-1.46","7.42","-1.62","57"
"233",="6223","旺矽","78.9","2012","28.7","-29.8","13.2","-23.6","2.62","-58.7","45.9","+3.74","8.88","-6.57","3.42","-4.71","8.36","-12.2","5.29","-6.18","51"
"234",="3217","優群","93.4","2012","19.5","+3.56","3.7","-0.13","0.86","-2.49","19","-0.7","4.33","-0.34","1.02","-0.04","6.9","-0.17","3.91","-0.21","40"
"235",="1777","生泰","87.7","2012","4.31","","1.13","","0.47","-13.8","26.3","","10.9","","1.89","-0.41","9.86","","7.15","","55"
"236",="9946","三發地產","15.65","2012","19.8","+34.8","7.31","+53.4","3.94","+20.2","36.9","+4.46","19.8","-2.4","2.18","-0.31","15.6","-3.78","4.72","-0.96","49"
"237",="6552","易華電","57.4","-","","","","","","","","","","","","","","","","",""
"238",="6706","惠特","147.5","-","","","","","","","","","","","","","","","","",""
"239",="2723","美食-KY","104","2012","136","+18.3","74.9","+22.1","9.8","-12.6","55.2","+1.71","7.44","-2.49","6.95","-1.39","16.6","-4.31","12.2","-3.71","66"
"240",="6579","研揚","63.8","-","","","","","","","","","","","","","","","","",""
"241",="6206","飛捷","68","2012","35.8","+17.3","11.2","+10.3","6.04","+12.3","31.3","-1.97","16.9","-0.87","6.02","+0.11","22.8","+0.3","14.4","+0.04","66"
"242",="6525","捷敏-KY","58.5","-","","","","","","","","","","","","","","","","",""
"243",="4549","桓達","71","2012","7.58","+6.76","4.74","+13.5","1.62","+29.8","62.5","+3.7","21.4","+3.78","5.34","+1.15","23.5","+4.77","17.6","+3.67","73"
"244",="6238","勝麗","172","2012","12.5","-27.4","0.69","+230","0.15","+150","5.5","+4.3","1.2","+2.94","0.73","+2.19","23","+64.2","5.17","+13.4","27"
"245",="6690","安碁資訊","128.5","-","","","","","","","","","","","","","","","","",""
"246",="9938","百和","66","2012","69.8","-14.4","20","-5.22","4.58","-21.6","28.6","+2.77","7.48","-0.78","1.53","-0.46","7.91","-2.64","4.65","-1.39","49"
"247",="3388","崇越電","65","2012","64.7","-6.04","10.5","-4.68","3.34","-11.5","16.3","+0.23","5.44","-0.25","5.39","-1.19","12","-2.55","9.04","-1.47","51"
"248",="6180","橘子","61","2012","71.9","-1.13","25.9","-14","-3.27","-275","36","-5.38","-4.42","-7.11","-2.08","-3.29","-11.8","-18.6","-6.77","-10.9","38"
"249",="1339","昭輝","42","2012","11.6","","3.83","","1.69","-1.37","33.1","","14.6","","2.63","-0.21","10.9","","6.31","","50"
"250",="2233","宇隆","60.1","2012","13.7","+23.8","4.63","+15.2","1.87","-0.49","33.8","-2.52","13.6","-3.32","4.98","-0.49","17.6","-4.32","12","-2.28","53"
"251",="2640","大車隊","79.1","2012","8.71","+12.2","4.86","+23.5","1.43","+20.1","55.8","+5.08","16.4","+1.08","4.23","+0.41","18.2","-4.01","13.4","-2.51","66"
"252",="4571","鈞興-KY","59.5","-","","","","","","","","","","","","","","","","",""
"253",="2354","鴻準","53.6","2012","1,336","+1.61","140","+18.5","83.8","+4.59","10.5","+1.5","6.25","+0.15","6.79","-0.05","14.4","-0.84","8.14","-0.28","49"
"254",="5225","東科-KY","24.75","2012","44.2","+18.1","6.91","+75.3","3.09","+611","15.6","+5.1","7","+5.83","5.6","+4.63","20.9","+17.4","11.6","+9.9","50"
"255",="2597","潤弘","61.1","2012","72.1","+19.1","8.64","+19.1","2.92","+39.1","12","0","4.06","+0.75","2.17","+0.61","8.37","+2.79","3.1","+0.73","38"
"256",="1259","安心","68.7","2012","42.9","+6.82","10.6","+2.86","0.98","-43.8","24.6","-0.94","0.7","-2.96","3.01","-4.09","1.85","-12","1.18","-6.46","55"
"257",="3026","禾伸堂","122.5","2012","146","-6.58","18.7","-3.67","6.4","-16","12.8","+0.39","4.25","-0.66","2","-0.38","6.45","-1.35","4.38","-0.88","47"
"258",="6263","普萊德","63.7","2012","10","+16.5","2.96","+26.4","1.53","+74.1","29.6","+2.3","15.2","+5.04","2.62","+1.11","17","+6.83","14.4","+5.67","70"
"259",="6582","申豐","115","-","","","","","","","","","","","","","","","","",""
"260",="8109","博大","68.7","2012","6.79","-9.96","3.18","-8.71","1.63","-30.4","46.8","+0.64","24","-7.06","2.77","-1.18","18.2","-8.7","12.9","-9","74"
"261",="8424","惠普","52.2","2012","7.73","","2.01","","1.03","+15.2","26.1","","13.4","","3.89","+0.33","16.5","","13.9","","61"
"262",="2939","凱羿-KY","141.5","-","","","","","","","","","","","","","","","","",""
"263",="5478","智冠","119","2012","108","+20.8","30.5","-17.1","2.79","-32.9","28.3","-12.9","2.78","-4.08","2.2","-1.07","5.11","-4.43","3.33","-3.1","53"
"264",="3081","聯亞","260.5","-","","","","","","","","","","","","","","","","",""
"265",="3515","華擎","139","2012","107","-1.17","20.5","-11.7","10.4","-20.8","19.2","-2.3","9.72","-2.41","9","-2.37","16.5","-4.37","11.8","-3.44","57"
"266",="2850","新產","35.3","2012","92.7","","30","","7.68","+36","32.3","","8.29","","2.45","+0.65","11.9","","3.13","","48"
"267",="4974","亞泰","54","2012","36.3","+11.5","4.13","+31.6","1.9","+12.6","11.4","+1.73","5.24","+0.05","3.6","+0.01","18.3","-1.61","10.3","+0.46","45"
"268",="2926","誠品生活","82","2012","29.8","","11.8","","1.66","-24.2","39.7","","5.57","","4.05","-1.3","23.2","","5.24","","55"
"269",="9942","茂順","63.6","2012","23.6","-5.34","8.17","+0.48","3.65","-10.8","34.6","+2.01","15.4","-1.04","4.38","-0.53","16.5","-3.09","12.2","-2.34","66"
"270",="6138","茂達","74.8","2012","32","-6.47","8.77","+9.87","1.13","-14.5","27.4","+4.07","4.24","+0.04","0.89","-0.13","6.67","-0.05","5.05","-0.08","49"
"271",="1326","台化","72.2","2012","3,916","-1.14","152","-64.5","73.2","-77.8","3.87","-6.9","2.17","-6.65","1.29","-4.52","2.99","-8.32","1.75","-5.45","36"
"272",="6023","元大期","54.7","2012","27.5","-53.2","14","-21.3","5.34","-3.81","51.1","+20.7","21.6","+12.1","2.3","-1.93","9.29","+0.26","1.49","+0.12","48"
"273",="6514","芮特-KY","61.2","2012","4.49","","1.05","","0.55","","23.3","","12.3","","3.23","","18.3","","14","","55"
"274",="9917","中保科","86","2012","121","+3.52","45.7","+8.24","18.8","+8.06","37.9","+1.65","15.6","+0.59","4.33","+0.32","19.2","+1.03","11.6","-0.13","62"
"275",="3546","宇峻","88.4","2012","9.19","+6.39","8.67","+3.66","1.06","+464","94.3","-2.49","11.6","+9.39","3.09","+2.53","10.9","+9.08","9.47","+7.91","68"
"276",="8171","天宇","15.15","2012","19.1","-13","1.6","-36.1","-0.27","-148","8.34","-3.01","-1.41","-3.97","-0.66","-2.26","-3.56","-12.2","-1.93","-6.42","28"
"277",="4915","致伸","46.3","2012","431","-8.89","45","+7.35","11.8","+13.7","10.4","+1.58","2.74","+0.55","2.91","+0.28","19.5","-4.36","6.17","+0.07","40"
"278",="4987","科誠","48","2012","8.22","-4.72","3.06","+3.99","1.11","+48.7","37.2","+3.12","13.6","+4.87","4.75","+1.07","19.5","+2.93","12.2","+2.63","60"
"279",="1338","廣華-KY","51.6","2012","51.5","+10.4","11.8","-8.01","3.15","-45.6","22.9","-4.6","6.15","-6.3","4.52","-4.66","8.2","-10.7","5.41","-7.56","51"
"280",="6279","胡連","86.8","2012","24.3","-1.19","8.49","+1.15","4.22","+7.1","35","+0.81","17.4","+1.34","4.77","+0.21","17.8","+0.02","13","-0.04","64"
"281",="2727","王品","68","2012","123","+59.8","65.8","+59.1","10.2","+32.5","53.5","-0.24","9.44","-0.6","15.31","+2.6","35.4","-6.4","19.4","+0.59","70"
"282",="2882","國泰金","39.25","2012","3,771","+48","","","161","+44.8","","","4.29","-0.14","1.52","+0.42","6.94","+1.82","0.31","+0.07","38"
"283",="3213","茂訊","49.2","2012","18.8","","3.93","","1.56","-53.1","21","","8.33","","2.67","-3.36","14.3","","11.3","","53"
"284",="5511","德昌","29.2","2012","102","+46.8","9.85","+39.1","6.94","+33.9","9.64","-0.53","6.8","-0.65","5.86","+0.43","29.6","+0.48","10.9","+0.48","43"
"285",="1521","大億","57.6","2012","42.2","+0.84","6.62","-5.67","2.86","-12.1","15.7","-1.08","6.77","-1","3.75","-0.52","17.6","-2.49","9.93","-1.09","45"
"286",="3443","創意","224","2012","90.1","-1.46","20.7","+8.67","6.13","+16.3","23","+2.14","6.8","+1.04","4.58","+0.64","18","+1.77","12.5","+1.5","52"
"287",="2923","鼎固-KY","23.5","2012","105","+159","47.1","+182","14.7","-71.1","44.7","+3.7","14.6","-112","0.86","-2.16","5.31","-15.5","2.14","-5.95","47"
"288",="9939","宏全","54.2","2012","156","+13.8","28.6","+3.95","11.4","-8.02","18.3","-1.74","7.93","-2.08","4.38","-0.62","11.1","-1.92","5.8","-1.28","49"
"289",="2456","奇力新","99.9","2012","35.7","+6.56","7.67","+22.9","2.69","+24.9","21.5","+2.86","7.37","+1.29","1.75","+0.34","9.26","+1.65","4.5","+0.65","43"
"290",="4175","杏一","74.4","2012","31.5","+10.6","9.67","+8.34","0.37","+6.58","30.8","-0.65","1.11","-0.09","1.65","-0.01","12.3","-1.08","2.66","-0.53","51"
"291",="3684","榮昌","34","2012","4.7","+11.5","1.74","+27","0.45","+44.2","37","+4.5","9.65","+2.19","2.59","+0.79","19.1","+5.03","13","+3.52","55"
"292",="2643","捷迅","42.9","-","","","","","","","","","","","","","","","","",""
"293",="6224","聚鼎","62.7","2012","17","+11.3","7.77","+11.9","3.92","+4.89","45.6","+0.25","23","-1.41","4.95","+0.21","23","-0.4","17.4","-0.77","77"
"294",="4568","科際精密","57.9","-","","","","","","","","","","","","","","","","",""
"295",="4942","嘉彰","33.5","2012","82.5","-2.72","16.3","+7.08","6.15","-6.29","19.7","+1.8","7.45","-0.28","4.03","-0.47","8.57","-1.67","5.81","-1.29","49"
"296",="5215","科嘉-KY","81.5","2012","17.9","-17.2","5.03","-2","2.1","-2.4","28.1","+4.35","11.7","+1.77","3.86","-1.25","12.3","-1.94","9.8","-0.67","62"
"297",="8938","明安","32.8","2012","122","+15.8","15.1","+67.7","4.4","+184","12.3","+3.81","3.64","+2.5","3.27","+2.12","11.8","+8.6","5.64","+4","40"
"298",="5203","訊連","115.5","2012","34.5","-10.8","20.4","-47","6.54","-1.76","59.1","-40.5","18.9","+1.73","6.93","+0.82","13.6","+0.33","10.2","+0.2","72"
"299",="2066","世德","53.9","2012","9.78","","2.35","","1.01","-19.4","24","","10.4","","3.37","-0.82","20","","14.6","","62"
"300",="3045","台灣大","106.5","2012","997","+22.6","381","+16.5","163","+21.2","38.2","-2.01","16.6","-0.15","6.07","+1.37","30.7","+3.74","17.2","+1.85","66"
"301",="6412","群電","62.6","2012","236","+0.87","31.7","+14.2","9.03","+9.1","13.4","+1.56","3.82","+0.29","2.82","-0.24","21.3","-1.76","6.53","-0.48","36"
"302",="6173","信昌電","54.3","2012","21.9","-12.1","2.59","-17.4","-0.43","-176","11.9","-0.77","-1.94","-4.19","-0.23","-0.53","-1.7","-3.9","-1.23","-2.8","40"
"303",="6271","同欣電","143","2012","69.8","+11.6","21.5","+16.3","13.1","+36.3","30.8","+1.25","18.8","+3.41","8.09","+1.7","15.6","+1.45","13.2","+1.57","74"
"304",="2360","致茂","130.5","2012","116","-17.7","33.9","-13.5","9.2","-39.6","29.1","+1.43","7.87","-2.76","2.45","-1.61","11.6","-7.77","7.98","-4.93","51"
"305",="2905","三商","21.6","2012","1,484","+28","128","+3010","10.1","-7.53","8.6","+8.24","0.8","-0.47","1.69","-0.22","6.14","-3.65","0.21","-0.09","40"
"306",="4994","傳奇","62.2","2012","10.1","+14.8","9.67","+22.8","3.22","+6.56","95.7","+6.24","31.8","-2.47","6.83","-7.6","29.6","-21.6","22.7","-13.2","89"
"307",="8284","三竹","65.1","2012","6.06","+16.7","1.97","+9.23","0.91","+40.6","32.6","-2.23","15","+2.56","3.58","+0.77","27.5","+3.44","19.2","+2.38","68"
"308",="4927","泰鼎-KY","69.7","2012","57.4","+13.4","12","+14.2","5.43","+24","20.9","+0.16","9.52","+0.81","5.84","+0.73","23.4","-0.36","9.51","-0.16","43"
"309",="8155","博智","148","2012","15.8","","2.74","","1.36","+53.1","17.4","","8.64","","3.61","+1","14.5","","7.46","","41"
"310",="6281","全國電","67.8","2012","149","","32.1","","5.42","+18.3","21.5","","3.64","","5.47","+0.85","24.6","","10.8","","51"
"311",="1101","台泥","42.65","2012","1,137","-4.05","177","-13.7","77.8","-9.69","15.6","-1.75","8.79","-2.79","2.1","-0.23","7.38","-3.44","3.73","-1.51","43"
